unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
HOUSEHOLD_1_285_CA_3,20.990874886512756,-2.2970861196517944,13,-0.09188344478607177,0.8396349954605102,0.931518440246582,19.275864878657426,-8.326225040257025,13,-0.333049001610281,0.771034595146297,1.104083596756578,moe
HOUSEHOLD_1_287_CA_3,11.409733653068542,4.535218358039856,13,0.12597828772332934,0.31693704591857064,0.44291533364189994,18.067320825586066,10.5309317276154,13,0.29252588132265,0.5018700229329462,0.7943959042555963,moe
HOUSEHOLD_1_347_CA_3,23.15100884437561,-6.380637884140015,13,-0.24540914939000055,0.8904234170913696,1.1358325664813702,25.715882331099337,-11.336547154184805,13,-0.4360210443917233,0.9890723973499745,1.4250934417416978,moe
HOUSEHOLD_1_440_CA_3,22.539780139923096,5.193753719329834,13,0.09987987921788143,0.43345731038313645,0.5333371896010178,16.412700625792215,3.7220799961458284,13,0.07157846146434285,0.3156288581883118,0.38720731965265465,ets
HOUSEHOLD_1_455_CA_3,17.61156189441681,-5.381876587867737,13,-0.16308716932932535,0.5336836937702063,0.6967708630995316,17.061699303625435,-6.428552834560506,13,-0.19480463135031836,0.5170211910189526,0.7118258223692709,moe
HOUSEHOLD_1_494_CA_3,59.05064678192139,10.45075511932373,13,0.07628288408265496,0.4310266188461415,0.5073095029287965,101.67523460824785,-75.99256312433181,13,-0.5546902417834438,0.7421549971404953,1.296845238923939,moe
HOUSEHOLD_1_516_CA_3,24.39180278778076,4.637408256530762,13,0.08749826899114645,0.46022269410907096,0.5477209631002175,23.128292463652663,-1.666277934632725,13,-0.031439206313825,0.43638287667269177,0.4678220829865168,ets
HOUSEHOLD_2_312_CA_3,10.801543235778809,6.617042303085327,13,0.31509725252787274,0.5143592017037528,0.8294564542316256,11.084408357075866,-0.1533651772083966,13,-0.007303103676590314,0.527828969384565,0.5351320730611553,ets
HOUSEHOLD_2_350_CA_3,26.445549249649048,-10.955392599105835,13,-0.6086329221725464,1.4691971805360582,2.077830102708605,19.687898854320068,-12.424008160404243,13,-0.6902226755780135,1.093772158573337,1.7839948341513505,ets
HOUSEHOLD_2_483_CA_3,22.682846784591675,16.80904197692871,13,0.37353426615397134,0.504063261879815,0.8775975280337863,26.80149897728854,12.72924477706918,13,0.2828721061570929,0.5955888661619675,0.8784609723190604,moe
